:2.11 narsjo
2016	6	19	6	2.057	10.754	0.055	0.38	0	0	4.02	7.91	3.34	0.4	0.75	0	0	0
2016	6	20	6	0.529	10.024	0.052	0.308	0	0	3.89	8.04	2.37	0.66	0.61	0	0	0
2016	6	21	6	23.867	10.384	2.028	3.991	0	0	3.78	8.15	2.41	0.58	12.9	10.04	0	0
2016	6	22	6	0	12.964	0.695	1.325	0	0	8.05	3.88	1.7	0.72	0	0	0	0
2016	6	23	6	0.1	13.704	0.331	0.638	0	0	6.02	5.91	0.56	1.19	0	0	0	0
2016	6	24	6	0	14.004	0.206	0.413	0	0	4.84	7.09	0	0.82	0	0	0	0
2016	6	25	6	2.626	14.804	0.232	0.263	0	0	4.04	7.89	1.49	0.64	0	0	0	0
2016	6	26	6	0	16.784	0.156	0.226	0	0	3.43	8.5	0.66	0.83	0	0	0	0
2016	6	27	6	6.951	14.914	0.251	0.303	0	0	2.9	9.03	2.55	0.54	1.5	0	0	0
2016	6	28	6	1.598	12.924	0.192	0.254	0	0	3.7	8.23	2.71	0.63	0.12	0	0	0
2016	6	29	6	0.689	12.944	0.126	0.221	0	0	3.22	8.7	2.36	0.74	0	0	0	0
2016	6	30	6	0.939	12.874	0.191	0.097	0	0	2.71	9.22	2.25	0.64	0	0	0	0
2016	7	1	6	4.773	10.824	0.442	0.291	0	0	2.48	9.45	2.77	0.48	1.71	0	0	0
2016	7	2	6	5.223	10.604	0.882	0.638	0	0	3.51	8.41	2.83	0.5	2.39	0.58	0	0
2016	7	3	6	7.53	9.744	1.113	1.286	0	0	4.52	7.41	2.52	0.55	4.02	3.23	0	0
2016	7	4	6	0	9.974	-10000	0.635	0	0	6.1	5.83	1.9	0.63	0	0	0	0
2016	7	5	6	0	11.434	-10000	0.377	0	0	4.76	7.17	1.08	0.82	0	0	0	0
2016	7	6	6	4.074	11.274	-10000	0.303	0	0	3.91	8.01	2.15	0.59	0.65	0	0	0
2016	7	7	6	0.03	10.864	-10000	0.221	0	0	3.87	8.06	1.58	0.59	0	0	0	0
2016	7	8	6	0.18	10.804	-10000	0.188	0	0	3.36	8.57	1.16	0.53	0	0	0	0
2016	7	9	6	0.19	11.044	-10000	0.168	0	0	2.92	9.01	0.82	0.44	0	0	0	0
2016	7	10	6	0	13.054	-10000	0.144	0	0	2.53	9.4	0.39	0.44	0	0	0	0
2016	7	11	6	1.967	14.064	-10000	0.11	0	0	2.19	9.74	1.13	0.37	0	0	0	0
