
Felt: narsjo


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
26/06-2016       0.9       7.2     184.2      65.066      66.163  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016      17.5       9.1     163.4      69.663     110.129  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       0.9       7.4     148.0      71.606      66.586  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       0.3       4.9     138.8      62.809      41.428  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       0.1       8.1     123.9      56.096      41.557  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       3.2       6.4     113.6      52.732      41.376  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       3.2       6.5     103.5      49.635      39.424  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016      13.3       4.6      96.4      49.794      34.834  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       0.9       3.8      91.1      46.743      25.963  -10000.000  -10000.000  -10000.000  -10000.000
05/07-2016       1.5       6.0      83.5      41.361      24.298  -10000.000  -10000.000  -10000.000  -10000.000
06/07-2016      11.2       4.6      77.7      41.195      24.503  -10000.000  -10000.000  -10000.000  -10000.000
07/07-2016       0.6       3.3      73.7      38.965      21.438  -10000.000  -10000.000  -10000.000  -10000.000
08/07-2016       1.3       5.7      67.1      35.113      19.759  -10000.000  -10000.000  -10000.000  -10000.000
09/07-2016       9.6       8.3      58.5      36.991      23.285  -10000.000  -10000.000  -10000.000  -10000.000
10/07-2016       1.6       5.5      53.0      37.734      24.967  -10000.000  -10000.000  -10000.000  -10000.000
11/07-2016       5.2       8.5      45.6      37.173      29.772  -10000.000  -10000.000  -10000.000  -10000.000
12/07-2016      10.1       7.9      40.0      39.121      31.807  -10000.000  -10000.000  -10000.000  -10000.000
13/07-2016       3.3       7.8      35.1      39.017      33.152  -10000.000  -10000.000  -10000.000  -10000.000
14/07-2016       2.5       7.2      30.9      36.922      30.696  -10000.000  -10000.000  -10000.000  -10000.000
15/07-2016       1.4       6.8      27.6      34.579      27.684  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
16/07-2016       2.6       5.9      25.2      32.415      26.679      36.673      21.059      30.282      23.964
17/07-2016       2.9       3.1      24.0      30.039      26.633      41.408      17.931      32.211      22.405
18/07-2016      15.7       4.3      22.4      30.622      26.613      44.594      19.152      34.758      22.432
19/07-2016       9.1       3.7      21.0      32.051      27.055      53.681      16.860      36.904      22.041
20/07-2016       0.1       6.7      18.7      30.299      25.710      53.106      16.095      33.440      20.985
21/07-2016       1.1      10.8      15.2      29.111      24.529      49.356      15.739      33.416      20.348
22/07-2016       4.3      11.0      11.9      29.656      25.968      53.040      14.894      33.476      20.955
23/07-2016       2.8       9.6      10.1      29.647      26.636      58.390      15.342      34.341      20.073
24/07-2016       1.1      10.4       8.5      28.565      25.764      52.231      14.065      33.605      20.087


Felt: fura


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
25/06-2016       2.7      14.9       0.0       0.220       0.232  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.0      16.8       0.0       0.203       0.156  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016       7.2      15.0       0.0       0.233       0.251  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       1.7      13.0       0.0       0.211       0.192  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       0.7      13.0       0.0       0.195       0.126  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       1.0      12.9       0.0       0.182       0.191  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       5.0      10.9       0.0       0.189       0.442  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       5.5      10.7       0.0       0.203       0.882  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016       7.8       9.8       0.0       0.253       1.113  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       0.0      10.0       0.0       0.220       0.553  -10000.000  -10000.000  -10000.000  -10000.000
05/07-2016       0.8      11.0       0.0       0.205       0.293  -10000.000  -10000.000  -10000.000  -10000.000
06/07-2016       2.2      12.3       0.0       0.194       0.180  -10000.000  -10000.000  -10000.000  -10000.000
07/07-2016       1.4      11.4       0.0       0.182       0.125  -10000.000  -10000.000  -10000.000  -10000.000
08/07-2016       0.0      11.7       0.0       0.167       0.097  -10000.000  -10000.000  -10000.000  -10000.000
09/07-2016       0.6      14.3       0.0       0.155       0.082  -10000.000  -10000.000  -10000.000  -10000.000
10/07-2016       1.9      12.1       0.0       0.146       0.075  -10000.000  -10000.000  -10000.000  -10000.000
11/07-2016       7.9      14.8       0.0       0.183       0.079  -10000.000  -10000.000  -10000.000  -10000.000
12/07-2016       5.9      12.7       0.0       0.205       0.163  -10000.000  -10000.000  -10000.000  -10000.000
13/07-2016      11.2      14.1       0.0       0.358       0.287  -10000.000  -10000.000  -10000.000  -10000.000
14/07-2016       6.9      13.7       0.0       0.420       0.880  -10000.000  -10000.000  -10000.000  -10000.000
15/07-2016       0.0      14.2       0.0       0.264       0.445  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
16/07-2016       0.0      14.3       0.0       0.244       0.420       0.662       0.219       0.492       0.325
17/07-2016       0.8      12.9       0.0       0.226       0.368       1.216       0.147       0.544       0.261
18/07-2016       0.5      11.6       0.0       0.209       0.318       1.142       0.113       0.422       0.192
19/07-2016       1.3      11.5       0.0       0.195       0.304       1.469       0.092       0.572       0.188
20/07-2016       0.0      13.2       0.0       0.180       0.284       1.282       0.059       0.465       0.176
21/07-2016       0.0      15.4       0.0       0.166       0.258       1.020       0.071       0.445       0.157
22/07-2016       0.1      18.0       0.0       0.153       0.215       1.078       0.067       0.396       0.123
23/07-2016       0.0      18.5       0.0       0.140       0.217       0.942       0.048       0.411       0.107
24/07-2016       0.1      18.8       0.0       0.129       0.194       0.792       0.042       0.360       0.099


Felt: kvarstadsetra


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
25/06-2016      11.7      12.4       0.0       7.246       7.544  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.0      15.1       0.0       7.853       6.706  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016      11.3      13.1       0.0       8.705       8.230  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       3.4      10.9       0.0       9.678       7.521  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       4.3      10.9       0.0       8.847       6.836  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       2.7      10.6       0.0       8.015       7.345  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016      10.8       8.5       0.0       9.390      13.062  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016      10.4       8.7       0.0      12.283      12.695  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016       5.2       7.9       0.0      13.023      13.095  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       0.5       7.5       0.0      11.078      10.953  -10000.000  -10000.000  -10000.000  -10000.000
05/07-2016       1.6       8.4       0.0       8.823      10.020  -10000.000  -10000.000  -10000.000  -10000.000
06/07-2016       2.2      10.0       0.0       7.683      10.954  -10000.000  -10000.000  -10000.000  -10000.000
07/07-2016       0.0       9.7       0.0       6.567       8.859  -10000.000  -10000.000  -10000.000  -10000.000
08/07-2016       0.0       9.6       0.0       5.441       7.608  -10000.000  -10000.000  -10000.000  -10000.000
09/07-2016       5.3      12.8       0.0       5.741       8.273  -10000.000  -10000.000  -10000.000  -10000.000
10/07-2016       5.8       9.2       0.0       6.635       9.775  -10000.000  -10000.000  -10000.000  -10000.000
11/07-2016      20.8      12.2       0.0      11.719      15.738  -10000.000  -10000.000  -10000.000  -10000.000
12/07-2016       4.4      10.5       0.0      14.884      14.466  -10000.000  -10000.000  -10000.000  -10000.000
13/07-2016       2.4      12.1       0.0      12.737      13.261  -10000.000  -10000.000  -10000.000  -10000.000
14/07-2016       3.2      12.1       0.0      10.778      11.395  -10000.000  -10000.000  -10000.000  -10000.000
15/07-2016       0.0      11.8       0.0       8.882      10.403  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
16/07-2016       1.1      11.1       0.0       7.288       8.377      11.704       6.637       9.613       7.377
17/07-2016       0.7       9.8       0.0       6.256       7.357      12.748       5.079       9.371       6.119
18/07-2016       2.3       8.8       0.0       5.678       6.811      13.186       4.218       8.848       5.463
19/07-2016       0.7       9.0       0.0       5.255       6.508      14.095       3.861       8.949       4.719
20/07-2016       0.0      11.3       0.0       5.135       5.502      13.931       3.604       8.200       4.561
21/07-2016       0.0      13.5       0.0       5.033       5.501      11.155       3.143       7.511       4.014
22/07-2016       0.3      15.9       0.0       4.938       5.312      12.719       3.333       7.761       4.317
23/07-2016       0.0      16.5       0.0       4.839       5.018      12.627       3.090       7.456       4.169
24/07-2016       0.6      16.3       0.0       4.755       5.382      13.626       2.842       8.162       3.984


Felt: vismunda


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
25/06-2016       9.3      13.3       0.0       3.566       1.696  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.2      16.4       0.0       3.244       1.813  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016      16.3      13.5       0.0       5.723       5.748  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       2.6      11.8       0.0       6.930       3.124  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       1.4      13.0       0.0       3.763       2.049  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       3.3      11.7       0.0       3.093       2.815  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016      11.4       9.7       0.0       4.732       7.028  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       7.8       9.5       0.0       6.420       7.758  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016       9.7       8.4       0.0       7.051       7.876  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       0.6       9.4       0.0       5.825       4.341  -10000.000  -10000.000  -10000.000  -10000.000
05/07-2016       2.6      10.4       0.0       3.701       3.401  -10000.000  -10000.000  -10000.000  -10000.000
06/07-2016       0.9      11.5       0.0       2.971       2.967  -10000.000  -10000.000  -10000.000  -10000.000
