regine_area;main_no;point_no;param_key;version_no_end;station_name;station_status_name;dt_start_date;dt_end_date;percent_missing_days;first_year_regulation;latitude;longitude;utm_east_z33;utm_north_z33;regulation_part_area;regulation_part_reservoirs;transfer_area_in;transfer_area_out;drainage_basin_key;area_norway;area_total;comment;drainage_dens;dt_registration_date;dt_regul_date;gradient_1085;gradient_basin;gradient_river;height_minimum;height_hypso_10;height_hypso_20;height_hypso_30;height_hypso_40;height_hypso_50;height_hypso_60;height_hypso_70;height_hypso_80;height_hypso_90;height_maximum;length_km_basin;length_km_river;ocean_polar_angle;ocean_polar_distance;perc_agricul;perc_bog;perc_eff_bog;perc_eff_lake;perc_forest;perc_glacier;perc_lake;perc_mountain;perc_urban;prec_intens_max;utm_zone_gravi;utm_east_gravi;utm_north_gravi;utm_zone_inlet;utm_east_inlet;utm_north_inlet;br1_middelavrenning_1930_1960;br2_Tilsigsberegning;br3_Regional_flomfrekvensanalyse;br5_Regional_lavvannsanalyse;br6_Klimastudier;br7_Klimascenarier;br9_Flomvarsling;br11_FRIEND;br12_GRDC;br23_HBV;br24_middelavrenning_1930_1960;br26_TotalAvlop;br31_FlomserierPrim;br32_FlomserierSekundar;br33_Flomkart_aktive_ureg;br34_Flomkart_aktive_ureg;br38_Flomkart_aktive_ureg_periode;br39_Flomkart_nedlagt_stasjon
2;441;0;1055;1;Strandfossen kraftstasjon;Aktiv;02.01.1996 12:00;30.03.2016 12:00;5,802002;;60,90936661;11,52532578;311595;6757686;;;;;257;15346,81641;15409,71973;;;12.05.2015 00:00;;1,909999967;13,38000011;2,049999952;180;472;608;696;758;818;878;943;1026;1156;2170;222,4600067;329,25;312,5299988;;1,799999952;10,14999962;;0,100000001;51,50999832;0;2,769999981;26,94000053;0,100000001;;33;286862;6871652;33;350259;6970924;;;;;;;;;;;;;;;;;;
2;441;0;1055;1;Strandfossen kraftstasjon;Aktiv;02.01.1996 12:00;30.03.2016 12:00;5,802002;;60,90936661;11,52532578;311595;6757686;;;;;257;15346,81641;15409,71973;;;12.05.2015 00:00;;1,909999967;13,38000011;2,049999952;180;472;608;696;758;818;878;943;1026;1156;2170;222,4600067;329,25;312,5299988;;1,799999952;10,14999962;;0,100000001;51,50999832;0;2,769999981;26,94000053;0,100000001;;33;286862;6871652;33;350259;6970924;;;;;;;;;;;;;;;;;;
2;442;0;1001;0;Skjefstadfoss;Aktiv;01.01.1976 12:00;31.12.2014 12:00;37,760618;;60,8310318;11,61056232;315763;6748728;;;;;258;15477,15137;15540,78027;;;12.05.2015 00:00;;1,870000005;13,31999969;2,019999981;176;457;601;692;755;815;876;942;1024;1154;2170;230,9299927;340,6400146;312,6600037;;1,809999943;10,11999989;;0,100000001;51,74000168;0;2,75;26,70999908;0,140000001;;33;287056;6870705;33;350255;6970923;;;;;;;;;;;;;;;;;;
2;442;0;1001;0;Skjefstadfoss;Aktiv;01.01.1976 12:00;31.12.2014 12:00;37,760618;;60,8310318;11,61056232;315763;6748728;;;;;258;15477,15137;15540,78027;;;12.05.2015 00:00;;1,870000005;13,31999969;2,019999981;176;457;601;692;755;815;876;942;1024;1154;2170;230,9299927;340,6400146;312,6600037;;1,809999943;10,11999989;;0,100000001;51,74000168;0;2,75;26,70999908;0,140000001;;33;287056;6870705;33;350255;6970923;;;;;;;;;;;;;;;;;;
2;442;0;1055;1;Skjefstadfoss;Aktiv;02.01.1996 12:00;31.12.2014 12:00;42,239516;;60,8310318;11,61056232;315763;6748728;;;;;258;15477,15137;15540,78027;;;12.05.2015 00:00;;1,870000005;13,31999969;2,019999981;176;457;601;692;755;815;876;942;1024;1154;2170;230,9299927;340,6400146;312,6600037;;1,809999943;10,11999989;;0,100000001;51,74000168;0;2,75;26,70999908;0,140000001;;33;287056;6870705;33;350255;6970923;;;;;;;;;;;;;;;;;;
2;442;0;1055;1;Skjefstadfoss;Aktiv;02.01.1996 12:00;31.12.2014 12:00;42,239516;;60,8310318;11,61056232;315763;6748728;;;;;258;15477,15137;15540,78027;;;12.05.2015 00:00;;1,870000005;13,31999969;2,019999981;176;457;601;692;755;815;876;942;1024;1154;2170;230,9299927;340,6400146;312,6600037;;1,809999943;10,11999989;;0,100000001;51,74000168;0;2,75;26,70999908;0,140000001;;33;287056;6870705;33;350255;6970923;;;;;;;;;;;;;;;;;;
2;443;0;1001;0;Braskereidfoss kraftstasjon;Aktiv;01.01.1981 12:00;29.03.2016 12:00;35,013984;;60,70937347;11,78584194;324622;6734709;;;;;259;15914,56055;15978,19043;;;12.05.2015 00:00;;1,820000052;13,19999981;1,940000057;163;414;575;679;745;806;869;936;1019;1149;2170;244,2700043;360,0299988;313,0899963;;2,019999981;10,01000023;;0,090000004;52,52999878;0;2,720000029;25,97999954;0,140000001;;33;287992;6867309;33;350260;6970925;;;;;;;;;;;;;;;;;;
2;443;0;1001;0;Braskereidfoss kraftstasjon;Aktiv;01.01.1981 12:00;29.03.2016 12:00;35,013984;;60,70937347;11,78584194;324622;6734709;;;;;259;15914,56055;15978,19043;;;12.05.2015 00:00;;1,820000052;13,19999981;1,940000057;163;414;575;679;745;806;869;936;1019;1149;2170;244,2700043;360,0299988;313,0899963;;2,019999981;10,01000023;;0,090000004;52,52999878;0;2,720000029;25,97999954;0,140000001;;33;287992;6867309;33;350260;6970925;;;;;;;;;;;;;;;;;;
2;443;0;1055;1;Braskereidfoss kraftstasjon;Aktiv;01.01.1994 12:00;29.03.2016 12:00;24,716888;;60,70937347;11,78584194;324622;6734709;;;;;259;15914,56055;15978,19043;;;12.05.2015 00:00;;1,820000052;13,19999981;1,940000057;163;414;575;679;745;806;869;936;1019;1149;2170;244,2700043;360,0299988;313,0899963;;2,019999981;10,01000023;;0,090000004;52,52999878;0;2,720000029;25,97999954;0,140000001;;33;287992;6867309;33;350260;6970925;;;;;;;;;;;;;;;;;;
2;443;0;1055;1;Braskereidfoss kraftstasjon;Aktiv;01.01.1994 12:00;29.03.2016 12:00;24,716888;;60,70937347;11,78584194;324622;6734709;;;;;259;15914,56055;15978,19043;;;12.05.2015 00:00;;1,820000052;13,19999981;1,940000057;163;414;575;679;745;806;869;936;1019;1149;2170;244,2700043;360,0299988;313,0899963;;2,019999981;10,01000023;;0,090000004;52,52999878;0;2,720000029;25,97999954;0,140000001;;33;287992;6867309;33;350260;6970925;;;;;;;;;;;;;;;;;;
2;444;0;1001;0;Kongsvinger kraftverk;Aktiv;01.01.1979 12:00;31.12.2013 12:00;5,475594;;60,2040062;11,89506054;327924;6678179;;;;;260;18861,5918;19283,09961;;;12.05.2015 00:00;;1,429999948;12,55000019;1,639999986;137;295;412;534;660;742;817;893;981;1114;2170;300,6199951;443,2099915;313,6799927;;3,089999914;10,11999989;;0,059999999;56;0;2,75;21,53000069;0,180000007;;33;297294;6843294;33;350287;6970916;;;;;;;;;;;;;;;;;;
2;444;0;1001;0;Kongsvinger kraftverk;Aktiv;01.01.1979 12:00;31.12.2013 12:00;5,475594;;60,2040062;11,89506054;327924;6678179;;;;;260;18861,5918;19283,09961;;;12.05.2015 00:00;;1,429999948;12,55000019;1,639999986;137;295;412;534;660;742;817;893;981;1114;2170;300,6199951;443,2099915;313,6799927;;3,089999914;10,11999989;;0,059999999;56;0;2,75;21,53000069;0,180000007;;33;297294;6843294;33;350287;6970916;;;;;;;;;;;;;;;;;;
2;444;0;1055;1;Kongsvinger kraftverk;Aktiv;01.01.1994 12:00;31.12.2013 12:00;0,410678;;60,2040062;11,89506054;327924;6678179;;;;;260;18861,5918;19283,09961;;;12.05.2015 00:00;;1,429999948;12,55000019;1,639999986;137;295;412;534;660;742;817;893;981;1114;2170;300,6199951;443,2099915;313,6799927;;3,089999914;10,11999989;;0,059999999;56;0;2,75;21,53000069;0,180000007;;33;297294;6843294;33;350287;6970916;;;;;;;;;;;;;;;;;;
2;444;0;1055;1;Kongsvinger kraftverk;Aktiv;01.01.1994 12:00;31.12.2013 12:00;0,410678;;60,2040062;11,89506054;327924;6678179;;;;;260;18861,5918;19283,09961;;;12.05.2015 00:00;;1,429999948;12,55000019;1,639999986;137;295;412;534;660;742;817;893;981;1114;2170;300,6199951;443,2099915;313,6799927;;3,089999914;10,11999989;;0,059999999;56;0;2,75;21,53000069;0,180000007;;33;297294;6843294;33;350287;6970916;;;;;;;;;;;;;;;;;;
2;451;0;1001;1;Nordre Osa;Aktiv;29.01.1983 12:00;16.04.2016 12:00;17,622816;;61,41274643;11,74337006;326203;6813101;0;0;0;0;263;447,0899963;447,0899963;;;12.05.2015 00:00;;6,019999981;11,01000023;5,860000134;457;578;617;664;702;733;767;799;842;903;1201;36,70999908;47,68999863;313,6799927;;0,200000003;16,63999939;;0,039999999;53,22000122;0;1,090000033;18,60000038;0;;33;322674;6829824;33;322790;6844289;;;;;;;Y;;;;;;Y;;Y;;;
2;453;0;1001;1;Bingsfoss kraftstasjon;Aktiv;01.01.1980 12:00;31.12.1993 12:00;0;;59,9902916;11,26430035;291644;6656215;;;;;265;38177,46875;38598,76172;;;12.05.2015 00:00;;1,309999943;13,84000015;1,519999981;90;258;387;520;665;780;882;984;1120;1353;2463;325,6499939;501,5899963;321,8900146;;4,980000019;7,880000114;;0,449999988;48,25999832;0,870000005;4,079999924;27,60000038;0,319999993;;33;258902;6827123;33;350257;6970923;;;;;;;;;;;;;;;;;;
2;453;0;1001;1;Bingsfoss kraftstasjon;Aktiv;01.01.1980 12:00;31.12.1993 12:00;0;;59,9902916;11,26430035;291644;6656215;;;;;265;38177,46875;38598,76172;;;12.05.2015 00:00;;1,309999943;13,84000015;1,519999981;90;258;387;520;665;780;882;984;1120;1353;2463;325,6499939;501,5899963;321,8900146;;4,980000019;7,880000114;;0,449999988;48,25999832;0,870000005;4,079999924;27,60000038;0,319999993;;33;258902;6827123;33;350257;6970923;;;;;;;;;;;;;;;;;;
2;453;0;1055;1;Bingsfoss kraftstasjon;Aktiv;01.01.2000 12:00;30.03.2016 12:00;22,194135;;59,9902916;11,26430035;291644;6656215;;;;;265;38177,46875;38598,76172;;;12.05.2015 00:00;;1,309999943;13,84000015;1,519999981;90;258;387;520;665;780;882;984;1120;1353;2463;325,6499939;501,5899963;321,8900146;;4,980000019;7,880000114;;0,449999988;48,25999832;0,870000005;4,079999924;27,60000038;0,319999993;;33;258902;6827123;33;350257;6970923;;;;;;;;;;;;;;;;;;
2;453;0;1055;1;Bingsfoss kraftstasjon;Aktiv;01.01.2000 12:00;30.03.2016 12:00;22,194135;;59,9902916;11,26430035;291644;6656215;;;;;265;38177,46875;38598,76172;;;12.05.2015 00:00;;1,309999943;13,84000015;1,519999981;90;258;387;520;665;780;882;984;1120;1353;2463;325,6499939;501,5899963;321,8900146;;4,980000019;7,880000114;;0,449999988;48,25999832;0,870000005;4,079999924;27,60000038;0,319999993;;33;258902;6827123;33;350257;6970923;;;;;;;;;;;;;;;;;;
2;455;0;1001;0;Elveseter;Nedlagt;02.01.1938 12:00;14.04.2015 12:00;2,678287;;61,68888092;8,264201164;144057;6857973;0;0;0;0;267;133,1199951;133,1199951;;;12.05.2015 00:00;;33,84000015;43,72999954;29,38999939;708;1020;1209;1365;1464;1567;1677;1772;1862;1963;2362;18,63999939;26,20999908;321,980011;;0,400000006;0,270000011;;1,210000038;7,900000095;19,31999969;1,679999948;65,94999695;0;;33;140290;6848976;33;144621;6840815;Y;;Y;Y;;;;;;;Y;;;Y;Y;;;
2;457;0;1001;1;Fossum bru;Aktiv;01.01.1985 12:00;16.04.2016 12:00;4,462333;;61,78715515;10,66293144;271374;6858100;0;0;0;0;163;1137,02002;1137,02002;;;12.05.2015 00:00;;8,050000191;20,20999908;11,21000004;421;758;840;907;978;1043;1108;1182;1271;1427;2170;58,15000153;91,13999939;317,519989;;0,620000005;4,980000019;;0,159999996;36,59999847;0;1,080000043;52,72000122;0;;33;247529;6868484;33;221031;6874063;;;;;;;Y;;;;;;;Y;Y;;;
2;460;0;1001;1;Eide;Aktiv;20.10.1984 12:00;16.04.2016 12:00;0,008694;1918;61,61397934;9,722481728;220304;6842523;0,183297932;0,085213602;23,84000015;58,09000015;268;7969,720215;7969,720215;;;12.05.2015 00:00;;3;19,13999939;3,109999895;240;721;905;1031;1140;1242;1341;1438;1546;1698;2463;138,5;125,6900024;330,8299866;;2,049999952;1,389999986;;0,119999997;20,87000084;3,630000114;3,089999914;64,97000122;0,090000004;;33;165013;6874848;33;95487;6900835;;;;;;;Y;;;;;;;Y;;;;
2;461;0;1001;1;Fossen;Aktiv;13.04.1984 12:00;16.04.2016 12:00;7,115977;1913;60,10314178;10,86546421;270204;6670091;0,097922593;0,078819811;0;22,05999947;269;225,2799988;225,2799988;;;12.05.2015 00:00;;13,65999985;17,55999947;14,39999962;133;244;303;354;394;430;459;496;530;572;700;25,37999916;34,34999847;188,4199982;;2,49000001;3,319999933;;0,610000014;84,68000031;0;6,900000095;0,039999999;0,879999995;;33;261825;6679512;33;251546;6685445;;;;;;;;;;;;;;;;;;
2;463;0;1001;1;Vismunda;Aktiv;17.04.1986 12:00;16.04.2016 12:00;3,340026;;60,95845413;10,56209469;259786;6766299;0;0;0;0;270;190,6499939;190,6499939;;;12.05.2015 00:00;;18,02000046;12,06999969;17,51000023;188;466;562;630;661;689;716;740;788;850;1066;32,22000122;40,33000183;181,1000061;;3,180000067;18,48999977;;0,029999999;73,90000153;0;1,600000024;0,720000029;0;;33;245363;6772982;33;235665;6787105;;;;;;;;;;Y;;;;Y;Y;;;
2;464;0;1001;1;Svartelva;Nedlagt;03.04.1986 12:00;16.04.2016 12:00;1,358002;;60,77607346;11,18653393;292375;6743879;0;0;0;0;271;459,0299988;459,0299988;;;12.05.2015 00:00;;9,239999771;6,909999847;9,25;138;191;220;241;267;300;334;391;474;546;758;29,20000076;47,88999939;194,7400055;;20,47999954;6,539999962;;0,189999998;67,97000122;0;1,309999943;0;0,870000005;;33;302779;6744916;33;314819;6726591;;;;;;;;;;;;;;;Y;;;
2;465;0;1001;1;Flagstadelva;Nedlagt;05.04.1986 12:00;29.06.2015 12:00;1,395392;;60,81517029;11,10336113;288109;6748494;0;0;0;0;272;173,1300049;173,1300049;;;12.05.2015 00:00;;21,97999954;7,690000057;18,5;128;205;255;340;459;529;587;616;642;671;819;24,22999954;29,26000023;192,4600067;;14,90999985;20,20999908;;0,039999999;58,61999893;0;0,400000006;0;1,230000019;;33;289903;6759586;33;296587;6769287;;;;;;;;;;;;;;Y;Y;;;
2;469;0;1001;1;Skvaldra øvre;Nedlagt;01.06.1987 12:00;31.12.1995 12:00;4,783163;;61,24470901;10,87682247;278815;6797026;;;;;275;16,20999908;16,20999908;;;12.05.2015 00:00;;19,23999977;8,130000114;23,19000053;872;911;920;926;941;961;987;1020;1039;1051;1088;5,989999771;7,119999886;188,4100037;;0;31,70000076;;0,01;6,360000134;0;0,800000012;56,36000061;0;;33;279608;6799746;33;279868;6802299;;;;;;;;;;;;;;;;;;
2;473;0;1001;1;Frya;Nedlagt;01.10.1987 12:00;12.10.1997 12:00;15,170532;;61,55195999;10,05676842;237471;6834236;;;;;278;371,2900085;371,2900085;;;12.05.2015 00:00;;16,63999939;17,44000053;24,98999977;199;722;823;864;914;979;1051;1111;1172;1250;1661;36,65000153;49,11000061;323,1499939;;2,150000095;7,269999981;;0,280000001;40,13000107;0;2,150000095;41,75;0;;33;231810;6853900;33;227793;6867390;;;;;;;;;;;;;;;;;;Y
2;474;0;1001;1;Skasåa;Nedlagt;03.02.1990 12:00;31.12.1999 12:00;1,547389;;60,27379227;12,11288071;340330;6685398;;;;;279;261,2000122;261,2000122;;;12.05.2015 00:00;;2,279999971;10,07999992;6,980000019;159;226;248;266;282;303;330;358;381;409;580;24,57999992;41,59999847;211,3000031;;1,090000033;5,340000153;;2,549999952;84,12999725;0;8,899999619;0;0,01;;33;339554;6686825;33;348960;6707549;;;;;;;Y;;;;;;;;;;;
2;479;0;1001;1;Li bru;Aktiv;28.04.1988 12:00;16.04.2016 12:00;27,349256;;62,00997543;10,00033092;238403;6885379;;;;;283;156,8099976;156,8099976;;;12.05.2015 00:00;;19,01000023;31,63999939;23,14999962;753;973;1056;1150;1233;1293;1371;1459;1547;1668;2165;21,53000069;29,75;319,1199951;;0,239999995;2,170000076;;0,01;9,390000343;0;1;80,63999939;0;;33;227986;6881758;33;221035;6874060;;;;;;;;;;Y;;;;Y;Y;;;
2;578;0;1001;1;Søndre Imssjøen;Aktiv;25.06.1986 12:00;27.09.2015 12:00;59,053055;;61,54787827;10,66176414;269535;6831491;0;0;0;0;284;157,9700012;157,9700012;;;12.05.2015 00:00;;24,07999992;19,09000015;20,42000008;616;816;910;956;993;1024;1056;1093;1133;1176;1347;16,80999947;20,89999962;319,7099915;;0,25;5,320000172;;0,289999992;38,75999832;0;1,200000048;49,65999985;0;;33;264617;6835486;33;256203;6840993;;;;;;;;;;;;;;Y;Y;;;
2;590;0;1001;1;Vikka;Aktiv;21.10.1989 12:00;16.04.2016 12:00;26,02584;;60,16850281;11,0778141;282429;6676641;;;;;293;11,5;11,5;;;12.05.2015 00:00;;12,86999989;5,690000057;12,52999973;136;165;179;192;200;201;202;202;205;207;210;4,380000114;3,339999914;194,7200012;;24,61000061;0,25999999;;0,01;56,70000076;0;0,170000002;0;3,829999924;;33;284699;6676404;33;284462;6674603;;;;;;;;;;;;;;;Y;;;
2;592;0;1001;1;Fokstua;Aktiv;23.06.1988 12:00;16.04.2016 12:00;35,088583;;62,11199188;9,28989315;202296;6899784;;;;;294;26,37000084;26,37000084;;;12.05.2015 00:00;;52,20000076;21,72999954;54,27999878;990;1221;1290;1347;1403;1442;1474;1514;1559;1592;1708;8,75;10,69999981;318,519989;;0;0,109999999;;-999;0,49000001;0;0;98,98000336;0;;33;209906;6905306;33;209603;6901591;;;;;;;;;;;;;;Y;Y;;;
2;595;0;1001;0;Faukstad;Aktiv;22.03.1917 12:00;16.04.2016 12:00;17,802465;2007;61,70960617;9,425173759;205487;6854462;0,105061889;0;0;155,5;297;1480,079956;1480,079956;;;12.05.2015 00:00;;8,210000038;16,37000084;11,48999977;358;820;940;1028;1152;1263;1381;1497;1639;1815;2463;66,33999634;99,29000092;330,8299866;;1,159999967;2,369999886;;0,479999989;23,23999977;4,869999886;4,309999943;59,75;0,02;;33;174979;6844482;33;142140;6840582;;;;;;;;;;;;;;Y;;;Y;
2;601;0;1001;1;Slemdalsbekken 1;Aktiv;30.05.1991 12:00;12.12.2010 12:00;32,618747;;60,12237167;11,05879402;281068;6671572;0;0;0;0;2292;4,53000021;4,53000021;;;12.05.2015 00:00;;13,88000011;;15,93999958;129;142;152;159;164;173;179;183;187;192;226;2,690000057;2,980000019;;;62,02999878;0;;0;35,09999847;0;0;0;2,430000067;;;;;;;;;;;;;;;;;;;;;;Y;;;
2;603;0;1001;0;Glåmos bru;Aktiv;18.08.1902 12:00;31.12.2015 12:00;0,792098;1924;62,67218399;11,41977787;316691;6954156;0,985626698;0,338721365;0;0;304;797,9509888;861,3200073;;;12.05.2015 00:00;;3,940000057;11,18999958;9,869999886;639;709;753;780;808;842;874;904;956;1055;1572;43,24000168;70,47000122;325,1000061;;1,220000029;9,729999542;;5,849999905;32,04999924;0;12,43999958;35,81000137;0,039999999;;33;338471;6957298;33;350260;6970921;;;;;;;Y;;;;Y;;;;;;Y;
2;604;0;1001;0;Elverum;Aktiv;00.01.1900 00:00;15.04.2016 12:00;0;1913;60,87421036;11,56065178;313304;6753674;0,653059483;0,102982447;0;0;305;15388,8623;15451,75977;;;12.05.2015 00:00;;1,889999986;;2,049999952;180;466;606;695;757;817;877;943;1026;1155;2170;226,25;334,1799927;;;1,809999943;10,14000034;;0,100000001;51,54999924;0;2,769999981;26,87000084;0,119999997;;;;;;;;Y;;Y;;Y;;Y;;;Y;Y;;Y;;;;Y;
2;605;0;1001;0;Solbergfoss;Aktiv;24.03.1901 12:00;16.04.2016 12:00;0;;59,63733292;11,15354443;283189;6617306;0,999296963;0,169392526;23,84000015;0;282;40047,55859;40468,67188;;;12.05.2015 00:00;;1,210000038;13,89000034;1,389999986;90;228;354;483;624;753;864;968;1104;1339;2463;365,3599854;551,1599731;322,75;;5,650000095;7,630000114;;0,589999974;48,97000122;0,829999983;4,21999979;26,31999969;0,430000007;;33;259785;6819576;33;350258;6970921;Y;Y;Y;;;;Y;;;;;Y;;Y;;;;
2;605;0;1055;1;Solbergfoss;Aktiv;01.01.2000 12:00;31.12.2014 12:00;60,266472;;59,63733292;11,15354443;283189;6617306;0,999296963;0,169392526;23,84000015;0;282;40047,55859;40468,67188;;;12.05.2015 00:00;;1,210000038;13,89000034;1,389999986;90;228;354;483;624;753;864;968;1104;1339;2463;365,3599854;551,1599731;322,75;;5,650000095;7,630000114;;0,589999974;48,97000122;0,829999983;4,21999979;26,31999969;0,430000007;;33;259785;6819576;33;350258;6970921;Y;Y;Y;;;;Y;;;;;Y;;Y;;;;
2;606;0;1001;0;Andfinds bru;Nedlagt;19.07.1922 12:00;30.03.2016 12:00;0,391538;;62,1745491;9,430496216;210213;6906096;;;;;27;126,2399979;126,2399979;;;12.05.2015 00:00;;22,77000046;14,27999973;26,54999924;935;953;975;1015;1067;1120;1184;1251;1317;1463;1708;14,56000042;23,82999992;320,4299927;;0,07;10,77000046;;1,100000024;15,13000011;0;1,99000001;55,50999832;0;;33;204327;6903428;33;209598;6901585;;;;;;;;;;;;;;;;;;
2;607;0;1001;0;Vålåsjø;Aktiv;19.07.1922 12:00;16.04.2016 12:00;0,391344;;62,17457581;9,421855927;209764;6906137;0;0;0;0;86;125,4400024;125,4400024;;;12.05.2015 00:00;;23,29999924;14,27000046;26,78000069;936;953;976;1016;1068;1121;1185;1252;1318;1464;1708;14,39999962;23,62999916;320,4400024;;0,07;10,82999992;;1,110000014;14,92000008;0;2;55,72000122;0;;33;204290;6903408;33;209607;6901585;Y;;Y;Y;;;Y;;;;;;;Y;Y;;;
2;609;0;1001;1;Storsjø ndf.;Nedlagt;09.03.1945 12:00;31.12.1968 12:00;0;;61,39065933;11,36496925;305886;6811710;;;;;31;2293,179932;2293,179932;;;12.05.2015 00:00;;4,489999771;15,02000046;6,389999866;251;414;579;670;716;769;822;877;933;1016;1743;100,4700012;128,3600006;313,6900024;;1,269999981;9,920000076;;2,180000067;57,56000137;0;3,380000114;23,81999969;0,050000001;;33;300788;6865639;33;303296;6912174;;;;;;;;;;;;;;;;;;
2;611;0;1001;0;Storsjøen ndf. Øra;Aktiv;01.09.1902 12:00;31.12.2015 12:00;1,297258;1969;61,34149933;11,4023962;307581;6806130;0,981203258;0,166841447;6575,629883;8868,80957;308;2337,110107;2337,110107;;;12.05.2015 00:00;;4,079999924;15,06999969;6,010000229;249;404;572;664;712;765;820;874;931;1014;1743;107,4300003;135,3500061;313,7999878;;1,269999981;9,890000343;;2,099999905;58,09000015;0;3,319999933;23,38999939;0,039999999;;33;300906;6864576;33;303306;6912166;;Y;;;;;;;;;Y;;;;;;Y;
2;612;0;1001;0;Søre Osa;Nedlagt;06.03.1908 12:00;31.12.2015 12:00;0,85826;;61,24554443;11,72691631;324392;6794537;;;;;309;1176,972778;1176,859985;;;12.05.2015 00:00;;4,269999981;10,31000042;4,039999962;436;476;517;552;589;623;670;714;770;843;1201;54,63999939;74,81999969;195,9400024;;0,839999974;16,97999954;;3,730000019;64,68000031;0;4,53000021;8,079999924;0,01;;33;326760;6812314;33;322789;6844283;;;;;;;;;;;;;;;;;;
2;613;0;1001;0;Ossjø ndf.;Aktiv;06.03.1908 12:00;31.12.2015 12:00;0,85826;1941;61,24613953;11,74188328;325198;6794563;1;0,397581488;0;0;310;1176,048828;1175,939941;;;12.05.2015 00:00;;-999;10,31999969;-999;437;476;517;553;589;624;670;714;770;843;1201;54,72000122;-999;195,9400024;;0,839999974;16,98999977;;3,730000019;64,66000366;0;4,53000021;8,090000153;0,01;;33;326762;6812332;33;322787;6844290;;;;;;;;;;;;;;;;;Y;
2;614;0;1001;0;Rosten;Aktiv;27.03.1917 12:00;16.04.2016 12:00;0;;61,85856628;9,404753685;205839;6871105;0;0;0;0;311;1833,910034;1833,910034;;;12.05.2015 00:00;;8,729999542;7,53000021;13,15999985;319;675;900;1027;1108;1186;1263;1340;1431;1545;2207;72,86000061;102,3499985;327,3999939;;3,210000038;2,049999952;;0,02;21,56999969;0,360000014;1,440000057;67,59999847;0,100000001;;33;183101;6899977;33;138954;6897623;Y;Y;Y;Y;Y;;Y;;;Y;Y;;Y;;Y;Y;;
2;615;0;1001;0;Moksa;Nedlagt;06.01.1945 12:00;31.12.1993 12:00;0,173262;;61,3161087;10,30017567;248488;6807055;;;;;312;95,08000183;95,08000183;;;12.05.2015 00:00;;18,82999992;8,760000229;33,11000061;182;777;851;876;886;903;921;934;955;982;1168;18,28000069;26,69000053;324,1799927;;3,049999952;26,95000076;;0,419999987;33,77999878;0;4,909999847;3,420000076;0,170000002;;33;258242;6810552;33;263249;6815653;Y;Y;;;;;;;;;Y;;;;;;;
2;616;0;1001;0;Kuggerud;Aktiv;27.04.1968 12:00;16.04.2016 12:00;4,896701;;60,35553741;11,73307991;319787;6695475;0;0;0;0;313;48,38000107;48,38000107;;;12.05.2015 00:00;;10,18999958;11,02999973;15,93999958;171;311;340;357;365;376;389;401;420;443;510;10,35000038;18,06999969;205,2200012;;0,150000006;11,31000042;;1,149999976;85,13999939;0;3,099999905;0;0;;33;324408;6698556;33;328185;6699787;;;;;;;;;;;Y;;;Y;Y;;;
2;618;0;1001;0;Skreia;Nedlagt;15.04.1986 12:00;11.01.1996 12:00;0;;60,64907455;10,92438602;277237;6730611;;;;;314;276,3900146;276,3900146;;;12.05.2015 00:00;;13,06000042;4,079999924;11,69999981;180;261;325;370;402;431;471;521;581;640;840;22,62999916;40,38999939;188,7200012;;31,75;7,619999886;;0,02;54,99000168;0;1,399999976;0,039999999;0,910000026;;33;269792;6726390;33;267339;6712515;;;;;;;;;;;;;;;;;;
2;619;0;1001;0;Hunselv;Nedlagt;16.04.1986 12:00;26.04.1993 12:00;0;;60,78861237;10,67062092;264405;6747017;;;;;315;372,9400024;372,9400024;;;12.05.2015 00:00;;7,900000095;14,28999996;10,31999969;178;351;398;416;436;458;483;517;551;600;753;39,11999893;47,84999847;185,1600037;;14,55000019;7,079999924;;1,629999995;67,30999756;0;5,199999809;0;1,519999981;;33;258598;6734274;33;262538;6708289;;;;;;;;;;;;;;;;;;
2;626;0;1001;1;Tunna;Nedlagt;07.01.1991 12:00;02.05.2003 12:00;28,561903;;62,29906464;10,72620964;278465;6914817;;;;;317;648,5100098;648,5100098;;;12.05.2015 00:00;;13,46000004;14,68000031;21,37999916;495;712;758;803;847;890;935;977;1035;1107;1619;32,43999863;46,18000031;312,6400146;;2,130000114;12,06999969;;0,039999999;42,36000061;0;1,419999957;36,33000183;0;;33;272194;6929560;33;248153;6923785;;;;;;;Y;;;;;;;;;;;
2;628;0;1001;1;Torsbekkdalen;Nedlagt;24.04.1990 12:00;25.04.2000 12:00;45,143639;;59,26921082;11,03022861;273797;6576769;;;;;319;3,24000001;3,24000001;;;12.05.2015 00:00;;9,68999958;10,60000038;9,930000305;9;28;37;40;46;51;54;61;65;71;90;3,289999962;3,039999962;212,6499939;;28,21999931;3,069999933;;-999;30,97999954;0;0;0;29,45000076;;33;274908;6578199;33;275322;6579432;;;;;;;;;;;;;;;;;;
